id	title	description	availability	condition	price	link	image_link	quantity_to_sell_on_facebook	brand	isv	net_price
A47052	"Tinta hp 954 l0s53 magenta"	"Tinta hp 954 l0s53 magenta"	"in stock"	new	945.00	https://acosa.com.hn/product/tinta-hp-954-l0s53-magenta	https://acosa.com.hn/wp-content/uploads/2022/11/L0S53AL.jpg	13	HP	1.15	821.74
A47053	"Tinta hp 954 l0s56 yellow"	"Tinta hp 954 l0s56 yellow"	"in stock"	new	945.00	https://acosa.com.hn/product/tinta-hp-954-l0s56-yellow	https://acosa.com.hn/wp-content/uploads/2021/03/L0S56AL-1.webp	9	HP	1.15	821.74
A42332	"Tinta hp gt52 m0h55 magenta 70ml"	"Tinta hp gt52 m0h55 magenta 70ml"	"in stock"	new	345.00	https://acosa.com.hn/product/tinta-hp-gt52-m0h55-magenta-70ml	https://acosa.com.hn/wp-content/uploads/2022/11/M0H55AL.jpg	543	HP	1.15	300
A42333	"Tinta hp gt52 m0h56 yellow 70ml"	"Tinta hp gt52 m0h56 yellow 70ml"	"in stock"	new	345.00	https://acosa.com.hn/product/tinta-hp-gt52-m0h56-yellow-70ml	https://acosa.com.hn/wp-content/uploads/2022/11/M0H56AL.jpg	464	HP	1.15	300
A26980	"Tinta hp 950xl cn045 negro"	"Tinta hp 950xl cn045 negro"	"in stock"	new	1115.99	https://acosa.com.hn/product/tinta-hp-950xl-cn045-negro	https://acosa.com.hn/wp-content/uploads/2022/11/CN045AL.jpg	6	HP	1.15	970.43
A26981	"Tinta hp 951xl cn046 cyan"	"Tinta hp 951xl cn046 cyan"	"in stock"	new	873.00	https://acosa.com.hn/product/tinta-hp-951xl-cn046-cyan	https://acosa.com.hn/wp-content/uploads/2022/11/CN046AL.jpg	10	HP	1.15	759.13
A29817	"Toner hp 131a  magenta"	"Toner hp 131a  magenta"	"in stock"	new	2206.00	https://acosa.com.hn/product/toner-hp-131a-magenta	https://acosa.com.hn/wp-content/uploads/2022/11/CF213A.jpg	14	HP	1.15	1918.26
A52444	"Toner hp cf412x 410x  yellow"	"Toner hp cf412x 410x  yellow"	"in stock"	new	4255.00	https://acosa.com.hn/product/toner-hp-cf412x-410x-yellow	https://acosa.com.hn/wp-content/uploads/2022/11/CF412X.jpg	4	HP	1.15	3700
A52621	"Toner hp 655a yellow"	"Toner hp 655a yellow"	"in stock"	new	7166.00	https://acosa.com.hn/product/toner-hp-655a-yellow	https://acosa.com.hn/wp-content/uploads/2022/11/CF452A.jpg	2	HP	1.15	6231.3
A9946	"Tinta hp 02 c8721 negro dj c6280/7180/3110/3210/3310/8250"	"Tinta hp 02 c8721 negro dj c6280/7180/3110/3210/3310/8250"	"in stock"	new	661.00	https://acosa.com.hn/product/tinta-hp-02-c8721-negro-dj-c6280-7180-3110-3210-3310-8250	https://acosa.com.hn/wp-content/uploads/2021/03/C8721WL.webp	15	HP	1.15	574.78
A9947	"Tinta hp 02 c8771 cyan"	"Tinta hp 02 c8771 cyan"	"in stock"	new	170.00	https://acosa.com.hn/product/tinta-hp-02-c8771-cyan	https://acosa.com.hn/wp-content/uploads/2021/03/C8771WL.webp	5	HP	1.15	147.83
A52614	"Toner hp 202a negro"	"Toner hp 202a negro"	"in stock"	new	1849.00	https://acosa.com.hn/product/toner-hp-202a-negro	https://acosa.com.hn/wp-content/uploads/2022/11/CF500A.jpg	7	HP	1.15	1607.83
A57675	"Toner hp w2022a 414a  yellow"	"Toner hp w2022a 414a  yellow"	"in stock"	new	4238.00	https://acosa.com.hn/product/toner-hp-w2022a-414a-yellow	https://acosa.com.hn/wp-content/uploads/2022/11/W2022A.jpg	12	HP	1.15	3685.22
A5562	"Papel bond carta b20 8.5x11  hewlett packard"	"Papel bond carta b20 8.5x11  hewlett packard"	"in stock"	new	110.00	https://acosa.com.hn/product/papel-bond-carta-b20-8-5x11-hewlett-packard	https://acosa.com.hn/wp-content/uploads/2021/03/A5562.webp	21162	HP	1.15	95.65
A16209	"Tinta hp 72 c9372 magenta 130ml"	"Tinta hp 72 c9372 magenta 130ml"	"in stock"	new	1814.00	https://acosa.com.hn/product/tinta-hp-72-c9372-mag-130ml-t610-t1100-t2300	https://acosa.com.hn/wp-content/uploads/2020/10/C9372A.webp	31	HP	1.15	1577.39
A30948	"Tinta hp 711 cyan"	"Tinta hp 711 cyan"	"in stock"	new	1242.00	https://acosa.com.hn/product/tinta-hp-711-cyan	https://acosa.com.hn/wp-content/uploads/2021/03/CZ130A.webp	2	HP	1.15	1080
A58429	"Toner hp w1105a 105a negro"	"Toner hp w1105a 105a negro"	"in stock"	new	1945.00	https://acosa.com.hn/product/toner-hp-w1105a-105a-negro	https://acosa.com.hn/wp-content/uploads/2022/11/W1105A.jpg	121	HP	1.15	1691.3
A54072	"Tinta hp gt53 1vv22al neg 90ml"	"Tinta hp gt53 1vv22al neg 90ml"	"in stock"	new	345.00	https://acosa.com.hn/product/tinta-hp-gt53-1vv22al-neg-90ml	https://acosa.com.hn/wp-content/uploads/2021/03/1VV22AL.webp	538	HP	1.15	300
A49936	"Memoria ram hp 16gb ddr4 p/lt 2133 mhz sodimm p/laptop"	"Memoria ram hp 16gb ddr4 p/lt 2133 mhz sodimm p/laptop"	"in stock"	new	2250.00	https://acosa.com.hn/product/memoria-ram-hp-16gb-ddr4-p-lt-2133-mhz-sodimm	https://acosa.com.hn/wp-content/uploads/2020/10/X2E91AA.webp	1	HP	1.15	1956.52
A34137	"Papel bond legal b20 8.5x14  hewlett packard"	"Papel bond legal b20 8.5x14  hewlett packard"	"in stock"	new	250.00	https://acosa.com.hn/product/papel-bond-legal-b20-8-5x14-hewlett-packard	https://acosa.com.hn/wp-content/uploads/2022/11/A34137.jpg	1071	HP	1.15	217.39
A8834	"Papel bond oficio b20 8.5x13  hewlett packard"	"Papel bond oficio b20 8.5x13  hewlett packard"	"in stock"	new	230.00	https://acosa.com.hn/product/papel-bond-oficio-b20-8-5x13-hewlett-packard	https://acosa.com.hn/wp-content/uploads/2022/11/A8834.jpg	33	HP	1.15	200
A27979	"Papel bond rotafolio b20 22x34  blanco 500 und"	"Papel bond rotafolio b20 22x34  blanco 500 und"	"in stock"	new	1195.00	https://acosa.com.hn/product/papel-bond-rotafolio-b20-22-x-34-blanco-500-und	https://acosa.com.hn/wp-content/uploads/2022/11/A27979.jpg	74	HP	1.15	1039.13
A58575	"Papel bond carta b20 8.5x11  hammermill"	"Papel bond carta b20 8.5x11  hammermill"	"in stock"	new	110.00	https://acosa.com.hn/product/papel-bond-carta-b20-8-5x11-hammermill	https://acosa.com.hn/wp-content/uploads/2022/11/A58575.jpg	11377	HP	1.15	95.65
A59767	"Toner hp w2021a 414a cyan"	"Toner hp w2021a 414a cyan"	"in stock"	new	4238.00	https://acosa.com.hn/product/toner-hp-w2021a-414a-cyan	https://acosa.com.hn/wp-content/uploads/2022/11/W2021A.jpg	14	HP	1.15	3685.22
A59769	"Toner hp w2023a 414a magenta"	"Toner hp w2023a 414a magenta"	"in stock"	new	4238.00	https://acosa.com.hn/product/toner-hp-w2023a-414a-magenta	https://acosa.com.hn/wp-content/uploads/2022/11/W2023A.jpg	23	HP	1.15	3685.22
A59768	"Toner hp w2020a 414a negro"	"Toner hp w2020a 414a negro"	"in stock"	new	3275.00	https://acosa.com.hn/product/toner-hp-w2020a-414a-negro	https://acosa.com.hn/wp-content/uploads/2022/11/W2020A.jpg	6	HP	1.15	2847.83
A23392	"Tinta hp 122 ch562 color"	"Tinta hp 122 ch562 color"	"in stock"	new	431.00	https://acosa.com.hn/product/tinta-hp-122-ch562-color	https://acosa.com.hn/wp-content/uploads/2021/03/CH562HL.webp	41	HP	1.15	374.78
A61163	"Tinta hp 667 tricolor"	"Tinta hp 667 tricolor"	"in stock"	new	445.00	https://acosa.com.hn/product/tinta-hp-667-tricolor	https://acosa.com.hn/wp-content/uploads/2022/11/3YM78AL.jpg	397	HP	1.15	386.96
A61248	"Tinta hp 667xl tricolor advantage 1275/2375/2775"	"Tinta hp 667xl tricolor advantage 1275/2375/2775"	"in stock"	new	1135.00	https://acosa.com.hn/product/tinta-hp-667xl-tricolor-advantage-1275-2375-2775	https://acosa.com.hn/wp-content/uploads/2022/11/3YM80AL.png	52	HP	1.15	986.96
A61249	"Toner hp 981yc yellow mfp e58650"	"Toner hp 981yc yellow mfp e58650"	"in stock"	new	1418.00	https://acosa.com.hn/product/toner-hp-981yc-yellow-mfp-e58650	https://acosa.com.hn/wp-content/uploads/2020/12/L0R19YC.jpg	1	HP	1.15	1233.04
A61250	"Toner hp 981yc negro mfp e58650"	"Toner hp 981yc negro mfp e58650"	"in stock"	new	1830.00	https://acosa.com.hn/product/toner-hp-981yc-negro-mfp-e58650	https://acosa.com.hn/wp-content/uploads/2020/12/L0R20YC.jpg	2	HP	1.15	1591.3
A61275	"Tinta hp 667xl neg advantage 1275/2375/2775"	"Tinta hp 667xl neg advantage 1275/2375/2775"	"in stock"	new	1195.00	https://acosa.com.hn/product/tinta-hp-667xl-neg-advantage-1275-2375-2775	https://acosa.com.hn/wp-content/uploads/2022/11/3YM81AL.jpg	33	HP	1.15	1039.13
A61277	"Toner hp 981yc mag mfp e58650"	"Toner hp 981yc mag mfp e58650"	"in stock"	new	1418.00	https://acosa.com.hn/product/toner-hp-981yc-mag	https://acosa.com.hn/wp-content/uploads/2022/11/L0R18YC.jpg	1	HP	1.15	1233.04
A53779	"Toner hp cf237a negro"	"Toner hp cf237a negro"	"in stock"	new	5299.00	https://acosa.com.hn/product/toner-hp-cf237a-negro	https://acosa.com.hn/wp-content/uploads/2022/11/CF237A.jpg	6	HP	1.15	4607.83
A62769	"Toner hp w1103a 103a negro para neverstop 1000a-1200w"	"Toner hp w1103a 103a negro para neverstop 1000a-1200w"	"in stock"	new	395.00	https://acosa.com.hn/product/toner-hp-w1103a-103a-negro	https://acosa.com.hn/wp-content/uploads/2021/03/W1103A.webp	12	HP	1.15	343.48
A62970	"Multifuncional hp smart tank 530 wi-fi"	"Multifuncional hp smart tank 530 wi-fi"	"in stock"	new	6159.00	https://acosa.com.hn/product/multifuncional-hp-smart-tank-530-wi-fi	https://acosa.com.hn/wp-content/uploads/2021/03/4SB24A.webp	162	HP	1.15	5355.65
A16206	"Tinta hp 72 c9401 gris 69ml"	"Tinta hp 72 c9401 gris 69ml"	"in stock"	new	1814.00	https://acosa.com.hn/product/tinta-hp-72-c9401-gris-69ml	https://acosa.com.hn/wp-content/uploads/2022/11/C9401A.png	19	HP	1.15	1577.39
A62944	"Toner hp 206a cyan"	"Toner hp 206a cyan"	"in stock"	new	2995.00	https://acosa.com.hn/product/toner-hp-206a-cyan	https://acosa.com.hn/wp-content/uploads/2022/11/W2111A.png	9	HP	1.15	2604.35
A64649	"Toner hp 215a cyan"	"Toner hp 215a cyan"	"in stock"	new	2190.00	https://acosa.com.hn/product/toner-hp-215a-cyan	https://acosa.com.hn/wp-content/uploads/2022/11/W2311A.png	6	HP	1.15	1904.35
A64650	"Toner hp 215a yellow"	"Toner hp 215a yellow"	"in stock"	new	2185.00	https://acosa.com.hn/product/toner-hp-215a-yellow	https://acosa.com.hn/wp-content/uploads/2022/11/W2312A.png	3	HP	1.15	1900
A64651	"Toner hp 215a magenta"	"Toner hp 215a magenta"	"in stock"	new	2190.00	https://acosa.com.hn/product/toner-hp-215a-magenta	https://acosa.com.hn/wp-content/uploads/2022/11/W2313A.png	3	HP	1.15	1904.35
A64652	"Toner hp 206a yellow"	"Toner hp 206a yellow"	"in stock"	new	2995.00	https://acosa.com.hn/product/toner-hp-206a-yellow	https://acosa.com.hn/wp-content/uploads/2022/11/W2112A.png	9	HP	1.15	2604.35
A64653	"Toner hp 206a magenta"	"Toner hp 206a magenta"	"in stock"	new	2995.00	https://acosa.com.hn/product/toner-hp-206a-magenta	https://acosa.com.hn/wp-content/uploads/2022/11/W2113A.png	11	HP	1.15	2604.35
A64035	"Toner hp cf258a negro  m404 mfp 428"	"Toner hp cf258a negro  m404 mfp 428"	"in stock"	new	4595.00	https://acosa.com.hn/product/toner-hp-cf258a-negro-m404-mfp-428	https://acosa.com.hn/wp-content/uploads/2022/11/CF258A.jpg	78	HP	1.15	3995.65
A69907	"Multifuncional hp m4103dw laserjet pro"	"Multifuncional hp m4103dw laserjet pro"	"in stock"	new	12119.00	https://acosa.com.hn/product/multifuncional-hp-m4103dw-laserjet-pro	https://acosa.com.hn/wp-content/uploads/2022/09/2Z627A.webp	1	HP	1.15	10538.26
A70988	"Multifuncional hp smart tank 750"	"Multifuncional hp smart tank 750"	"in stock"	new	7690.00	https://acosa.com.hn/product/multifuncional-hp-smart-tank-750	https://acosa.com.hn/wp-content/uploads/2023/02/6UU47A.jpg	68	HP	1.15	6686.96
A70987	"Multifuncional hp mfp2602sdw laserjet"	"Multifuncional hp mfp2602sdw laserjet"	"in stock"	new	10245.01	https://acosa.com.hn/product/multifuncional-hp-mfp2602sdw-laserjet	https://acosa.com.hn/wp-content/uploads/2023/02/2R7F5A.jpg	12	HP	1.15	8908.7
A71299	"Toner hp 154a negro"	"Toner hp 154a negro"	"in stock"	new	259.00	https://acosa.com.hn/product/toner-hp-540a-negro	https://acosa.com.hn/wp-content/uploads/2023/04/W1540A.webp	18	HP	1.15	225.22
A71308	"Monitor hp 23.8  led 1920 x 1080 hdmi vga neg"	"Monitor hp 23.8  led 1920 x 1080 hdmi vga neg"	"in stock"	new	3345.01	https://acosa.com.hn/product/monitor-hp-23-8-led-1920-x-1080-hdmi-vga-neg	https://acosa.com.hn/wp-content/uploads/2023/04/65P62AA-ABA.webp	30	HP	1.15	2908.7
A71729	"Monitor hp 21.5  hdmi vga negro v22v g5"	"Monitor hp 21.5  hdmi vga negro v22v g5"	"in stock"	new	3015.00	https://acosa.com.hn/product/monitor-hp-21-5-hdmi-vga-negro-v22v-g5	https://acosa.com.hn/wp-content/uploads/2023/06/65P56AA-ABA.webp	26	HP	1.15	2621.74
A73822	"Toner hp 147a negro"	"Toner hp 147a negro"	"in stock"	new	7695.00	https://acosa.com.hn/product/toner-hp-147a-negro	https://acosa.com.hn/wp-content/uploads/2023/11/W1470A.webp	19	HP	1.15	6691.3
A27538	"Papel bond tabloide 11x17  b20 hammermill"	"Papel bond tabloide 11x17  b20 hammermill"	"in stock"	new	303.22	https://acosa.com.hn/product/papel-bond-tabloide-11x17-b20-hammermill	https://acosa.com.hn/wp-content/uploads/2023/11/A27538.webp	363	HP	1.15	263.67
CA234	"Computadora hp cb1014la 23.8 pulgadas aio ci5 -8gb-512gb ssd"	"Computadora hp cb1014la 23.8 pulgadas aio ci5 -8gb-512gb ssd"	"in stock"	new	19395.00	https://acosa.com.hn/product/computadora-hp-cb1014la-23-8-pulgadas-aio-ci5-8gb-512gb-ssd	https://acosa.com.hn/wp-content/uploads/2024/01/7Z4L0LA-ABM.webp	9	HP	1.15	16865.22
CN0376	"Computadora hp 800 g6 ci3-16gb-256gb ssd"	"Computadora hp 800 g6 ci3-16gb-256gb ssd"	"in stock"	new	11319.00	https://acosa.com.hn/product/computadora-hp-800-g6-ci3-16gb-256gb-ssd	https://acosa.com.hn/wp-content/uploads/2024/01/7B8Z6U8-ABA.webp	1	HP	1.15	9842.61
A72914	"Multifuncional hp smart tank 580 wi-fi"	"Multifuncional hp smart tank 580 wi-fi"	"in stock"	new	4450.01	https://acosa.com.hn/product/multifuncional-hp-smart-tank-580-wi-fi	https://acosa.com.hn/wp-content/uploads/2024/03/1F3Y2A-AKY.webp	7	HP	1.15	3869.57
A74775	"Monitor hp 19.5  hd 1920 x 1080 hdmi vga  v20 neg"	"Monitor hp 19.5  hd 1920 x 1080 hdmi vga  v20 neg"	"in stock"	new	2455.00	https://acosa.com.hn/product/monitor-hp-19-5-hd-1920-x-1080-hdmi-vga-v20-neg	https://acosa.com.hn/wp-content/uploads/2024/03/1H848AAABA.webp	1	HP	1.15	2134.78
A61162	"Tinta hp 667 negro"	"Tinta hp 667 negro"	"in stock"	new	445.00	https://acosa.com.hn/product/tinta-hp-667-negro	https://acosa.com.hn/wp-content/uploads/2024/05/3YM79AL.webp	304	HP	1.15	386.96
A75086	"Multifuncional hp color mfp4303fdw laserjet pro"	"Multifuncional hp color mfp4303fdw laserjet pro"	"in stock"	new	18820.00	https://acosa.com.hn/product/multifuncional-hp-color-mfp4303fdw-laserjet-pro	https://acosa.com.hn/wp-content/uploads/2024/05/5HH67A.webp	22	HP	1.15	16365.22
A75087	"Impresora hp m111w laserjet"	"Impresora hp m111w laserjet"	"in stock"	new	3395.00	https://acosa.com.hn/product/impresora-hp-m111w-laserjet	https://acosa.com.hn/wp-content/uploads/2024/05/7MD68A.webp	1	HP	1.15	2952.17
A75081	"Toner hp 230a negro"	"Toner hp 230a negro"	"in stock"	new	3225.00	https://acosa.com.hn/product/toner-hp-230a-negro	https://acosa.com.hn/wp-content/uploads/2024/05/W2300A.webp	23	HP	1.15	2804.35
A75082	"Toner hp 230x yellow"	"Toner hp 230x yellow"	"in stock"	new	7545.00	https://acosa.com.hn/product/toner-hp-230x-yellow	https://acosa.com.hn/wp-content/uploads/2024/05/W2302X.webp	30	HP	1.15	6560.87
A75083	"Toner hp 151x negro"	"Toner hp 151x negro"	"in stock"	new	5744.00	https://acosa.com.hn/product/toner-hp-151x-negro	https://acosa.com.hn/wp-content/uploads/2024/05/W1510X.webp	12	HP	1.15	4994.78
A75084	"Toner hp 154x negro"	"Toner hp 154x negro"	"in stock"	new	411.00	https://acosa.com.hn/product/toner-hp-154x-negro	https://acosa.com.hn/wp-content/uploads/2024/05/W1540X.webp	16	HP	1.15	357.39
A75085	"Toner hp 150a negro"	"Toner hp 150a negro"	"in stock"	new	1239.00	https://acosa.com.hn/product/toner-hp-150a-negro	https://acosa.com.hn/wp-content/uploads/2024/05/W1500A.webp	55	HP	1.15	1077.39
A75261	"Toner hp 230x magenta"	"Toner hp 230x magenta"	"in stock"	new	7995.00	https://acosa.com.hn/product/toner-hp-230x-magenta	https://acosa.com.hn/wp-content/uploads/2024/06/W2303X.webp	32	HP	1.15	6952.17
A75535	"Toner hp 230x cyan"	"Toner hp 230x cyan"	"in stock"	new	7995.00	https://acosa.com.hn/product/toner-hp-230x-cyan	https://acosa.com.hn/wp-content/uploads/2024/06/W2301X.webp	6	HP	1.15	6952.17
CA271	"Computadora hp cb1023la 23.8 pulgadas aio ci3 -8gb-512gb ssd"	"Computadora hp cb1023la 23.8 pulgadas aio ci3 -8gb-512gb ssd"	"in stock"	new	17995.00	https://acosa.com.hn/product/computadora-hp-cb1023la-23-8-pulgadas-aio-ci3-8gb-512gb-ssd	https://acosa.com.hn/wp-content/uploads/2024/08/A47BYLA-ABM.webp	26	HP	1.15	15647.83
A71740	"Papel bond a4 b20 8.25x11.69  hewlett packard"	"Papel bond a4 b20 8.25x11.69  hewlett packard"	"in stock"	new	185.00	https://acosa.com.hn/product/papel-bond-a4-b20-8-25x11-69-hewlett-packard	https://acosa.com.hn/wp-content/uploads/2024/08/PPA47HM96.webp	103	HP	1.15	160.87
A76317	"Monitor hp 23 8  hd 1920 x 1080 hdmi vga  p24v g5 neg"	"Monitor hp 23 8  hd 1920 x 1080 hdmi vga  p24v g5 neg"	"in stock"	new	3795.00	https://acosa.com.hn/product/monitor-hp-23-8-hd-1920-x-1080-hdmi-vga-p24v-g5-neg	https://acosa.com.hn/wp-content/uploads/2024/08/7N914AT-ABA.webp	17	HP	1.15	3300
A76316	"Monitor hp 21 5  hd 1920 x 1080 hdmi vga  p22v g5 neg"	"Monitor hp 21 5  hd 1920 x 1080 hdmi vga  p22v g5 neg"	"in stock"	new	2390.00	https://acosa.com.hn/product/monitor-hp-21-5-hd-1920-x-1080-hdmi-vga-p22v-g5-neg	https://acosa.com.hn/wp-content/uploads/2024/08/7N909AT-ABA.webp	26	HP	1.15	2078.26
CA281	"Laptop hp 14 pulgadas 14-ep0027la ci3-8gb-512gb ssd"	"Laptop hp 14 pulgadas 14-ep0027la ci3-8gb-512gb ssd"	"in stock"	new	13395.00	https://acosa.com.hn/product/laptop-hp-14-pulgadas-14-ep0027la-ci3-8gb-512gb-ssd	https://acosa.com.hn/wp-content/uploads/2024/11/A47CRLA-ABM.webp	139	HP	1.15	11647.83
CA279	"Computadora hp cb1025la 23.8 pulgadas aio ci5 -8gb-512gb ssd"	"Computadora hp cb1025la 23.8 pulgadas aio ci5 -8gb-512gb ssd"	"in stock"	new	21194.99	https://acosa.com.hn/product/computadora-hp-cb1025la-23-8-pulgadas-aio-ci5-8gb-512gb-ssd	https://acosa.com.hn/wp-content/uploads/2024/11/A1UM9LA-ABM.webp	47	HP	1.15	18430.43
CN0404	"Computadora hp z2 g9 ci3-16gb-256gb ssd"	"Computadora hp z2 g9 ci3-16gb-256gb ssd"	"in stock"	new	10350.00	https://acosa.com.hn/product/computadora-hp-z2-g9-ci3-16gb-256gb-ssd	https://acosa.com.hn/wp-content/uploads/2024/11/4Y0G1AV-B.webp	15	HP	1.15	9000
CN0402	"Computadora hp 23 pulgadas ci3 -8gb-256gb ssd"	"Computadora hp 23 pulgadas ci3 -8gb-256gb ssd"	"in stock"	new	16645.00	https://acosa.com.hn/product/computadora-hp-touch-23-pulgadas-ci3-8gb-256gb-ssd	https://acosa.com.hn/wp-content/uploads/2024/11/A14MHAA-ABA-S.webp	2	HP	1.15	14473.91
A73267	"Multifuncional hp smart tank 520 usb"	"Multifuncional hp smart tank 520 usb"	"in stock"	new	4495.01	https://acosa.com.hn/product/multifuncional-hp-smart-tank-520-usb	https://acosa.com.hn/wp-content/uploads/2024/11/1F3W2A-AKY.webp	1	HP	1.15	3908.7
CA285	"Laptop hp 14 pavilion x360 14-dy2002la ci5-8gb-256gb ssd"	"Laptop hp 14 pavilion x360 14-dy2002la ci5-8gb-256gb ssd"	"in stock"	new	25295.00	https://acosa.com.hn/product/laptop-hp-14-pavilion-x360-14-dy2002la-ci5-8gb-256gb-ssd	https://acosa.com.hn/wp-content/uploads/2025/01/6F7T2LA-ABM.webp	3	HP	1.15	21995.65
CA287	"Laptop hp 14 7250u 14-em0017la amd ryzen 5-8gb-512gb ssd"	"Laptop hp 14 7250u 14-em0017la amd ryzen 5-8gb-512gb ssd"	"in stock"	new	13695.01	https://acosa.com.hn/product/laptop-hp-14-7250u-14-em0017la-amd-ryzen-5-8gb-512gb-ssd	https://acosa.com.hn/wp-content/uploads/2025/02/A1UC5LA-ABM.webp	130	HP	1.15	11908.7
A78478	"Tinta hp gt53/gt52 pack 4 col dj 90ml gt5810/gt5820/315/415"	"Tinta hp gt53/gt52 pack 4 col dj 90ml gt5810/gt5820/315/415"	"in stock"	new	1195.00	https://acosa.com.hn/product/tinta-hp-gt53-gt52-pack-4-col-dj-90ml-gt5810-gt5820-315-415	https://acosa.com.hn/wp-content/uploads/2025/03/9F3N4AL.webp	41	HP	1.15	1039.13
A78433	"Multifuncional hp smart tank 583"	"Multifuncional hp smart tank 583"	"in stock"	new	4450.01	https://acosa.com.hn/product/multifuncional-hp-smart-tank-583	https://acosa.com.hn/wp-content/uploads/2025/03/4A8D7A.webp	30	HP	1.15	3869.57
CA293	"Laptop hp victus 15 6 pulgadas gaming amd ryzen 5-8gb-512gb ssd"	"Laptop hp victus 15 6 pulgadas gaming amd ryzen 5-8gb-512gb ssd"	"in stock"	new	24495.00	https://acosa.com.hn/product/laptop-hp-victus-15-6-pulgadas-gaming-amd-ryzen-5-8gb-512gb-ssd	https://acosa.com.hn/wp-content/uploads/2025/03/A14LTLA-ABM.webp	18	HP	1.15	21300
CA294	"Laptop hp 15.6 7320u 15-fc0043la amd ryzen 3-8gb-512gb ssd"	"Laptop hp 15.6 7320u 15-fc0043la amd ryzen 3-8gb-512gb ssd"	"in stock"	new	14045.00	https://acosa.com.hn/product/laptop-hp-15-6-7320u-15-fc0043la-amd-ryzen-3-8gb-512gb-ssd	https://acosa.com.hn/wp-content/uploads/2025/04/A1UD1LA-ABM.webp	41	HP	1.15	12213.04
A41886	"Protector de picos cdp 2 salidas 1800w para microondas  rpp2m"	"Protector de picos cdp 2 salidas 1800w para microondas  rpp2m"	"in stock"	new	295.00	https://acosa.com.hn/product/protector-de-picos-cdp-2-salidas-1800w-para-microondas-rpp2m	https://acosa.com.hn/wp-content/uploads/2021/03/R-PP2M.webp	300	CDP	1.15	256.52
A41889	"Regulador cdp 1800va 8 salidas negro  r-avr 1808"	"Regulador cdp 1800va 8 salidas negro  r-avr 1808"	"in stock"	new	820.00	https://acosa.com.hn/product/regulador-cdp-1800va-8-salidas-negro-r-avr-1808	https://acosa.com.hn/wp-content/uploads/2021/03/R-AVR-1808.webp	274	CDP	1.15	713.04
A43650	"Ups/regulador cdp 750va 120v 8 salidas 375w r-upr758"	"Ups/regulador cdp 750va 120v 8 salidas 375w r-upr758"	"in stock"	new	1500.90	https://acosa.com.hn/product/ups-regulador-cdp-750va-120v-8-salidas-375w-r-upr758	https://acosa.com.hn/wp-content/uploads/2021/03/R-UPR-758.webp	169	CDP	1.15	1305.13
A43649	"Ups/regulador cdp 500va 120v 8 salidas 250w r-upr508"	"Ups/regulador cdp 500va 120v 8 salidas 250w r-upr508"	"in stock"	new	1312.70	https://acosa.com.hn/product/ups-regulador-cdp-500va-120v-8-salidas-250w-r-upr508	https://acosa.com.hn/wp-content/uploads/2021/03/R-UPR-508.jpg	499	CDP	1.15	1141.48
A34798	"Regulador cdp 1000va 400w 8 salidas blanco/negro  r2c-avr1008"	"Regulador cdp 1000va 400w 8 salidas blanco/negro  r2c-avr1008"	"in stock"	new	439.00	https://acosa.com.hn/product/regulador-cdp-1000va-400w-8-salidas-blanco-negro-r2c-avr1008	https://acosa.com.hn/wp-content/uploads/2021/03/R2C-AVR-1008.webp	258	CDP	1.15	381.74
